us_id,us_pass,us_fname,us_lname,us_bday,us_doc,us_doc_type,us_username,us_role,us_program_code,us_program_name,us_faculty_code,us_faculty_name,us_created_at,us_active
151,password151,Sergio,Bautista,1999-02-10,6109568912,CC,isabel63,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2017-05-25 02:52:51,1
152,password152,Álvaro,Carvajal,1996-11-15,8443093955,CC,yzuluaga,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2020-03-07 10:25:58,1
153,password153,Shirley,Forero,1998-03-30,2773890388,CC,yuri41,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-11-27 00:50:33,1
154,password154,Leonor,Ramos,2004-11-03,7771422940,CC,alexissanabria,Profesor,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2016-04-23 22:05:45,1
155,password155,Andrés,Acosta,1991-04-07,8867296617,CC,hermesmosquera,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2022-01-22 20:26:08,1
156,password156,Claudia,Pardo,1986-02-06,6444639525,CC,trujillomarcela,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2018-10-28 14:51:37,1
157,password157,Martín,Arias,1989-12-28,6241838781,CC,torrescarmen,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2020-04-28 17:06:15,1
158,password158,Héctor,Martínez,1990-06-19,3044433208,CC,rquintero,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2017-03-30 09:21:20,1
159,password159,Gustavo,Suárez,1984-11-14,3653387993,CC,andrea23,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2022-12-30 06:42:44,1
160,password160,Paola,Montes,1988-11-20,8768203156,CC,juanarias,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-12-20 23:03:16,1
161,password161,Luz,Gutiérrez,1999-07-26,2660288630,CC,tvelasco,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2016-11-12 12:15:03,1
162,password162,Rocío,Riascos,1991-04-24,8163815853,CC,arturo96,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2020-10-31 02:41:54,1
163,password163,Juan,Gómez,1988-12-17,8909769841,CC,patricia99,Profesor,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2022-12-19 13:53:22,1
164,password164,Beatriz,Ariza,1987-02-21,2023261569,CC,alejandrafernandez,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2020-07-03 14:54:52,1
165,password165,Cindy,Herrera,1996-08-30,9029296943,CC,martinezalicia,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2022-10-26 05:53:10,1
166,password166,Martha,Guerrero,1991-03-16,4557499482,CC,ngarcia,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-04-08 10:47:28,1
167,password167,Juan,Garcés,1992-05-11,5174582291,CC,camila11,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2019-03-15 09:15:39,1
168,password168,Valentina,Mendoza,1992-06-25,1636794155,CE,angulokarol,Profesor,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2019-11-02 04:56:42,1
169,password169,Juan,Murcia,1991-05-10,5171551716,CC,mariasierra,Profesor,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2016-04-18 13:27:31,1
170,password170,Inés,Barrios,2003-03-11,3419081654,CC,tvargas,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-11-04 08:11:24,1
171,password171,John,Camargo,2003-08-16,9239709620,CC,oscar61,Profesor,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2018-05-19 11:52:53,1
172,password172,Amparo,Gómez,2004-02-21,5859025782,CC,guzmanana,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2016-07-31 09:13:05,1
173,password173,Jair,Rodríguez,2006-02-16,1330564971,CC,fernandaramos,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2022-02-27 15:49:26,1
174,password174,Jackeline,Medina,2006-03-23,3057507133,CC,acostapatricia,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2019-07-23 00:54:06,1
175,password175,Mercedes,Blanco,1987-09-26,1419510604,CC,posadasonia,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2020-06-09 21:38:06,1
176,password176,Luis,Zapata,2004-09-25,4140103131,CC,klopez,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2023-01-12 09:10:15,1
177,password177,Edinson,Mercado,1988-03-06,8187691458,CC,claudiagiraldo,Profesor,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2020-10-03 23:31:31,1
178,password178,Pablo,Navarro,1985-11-07,4631442010,CC,anatriana,Profesor,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2020-04-06 02:52:35,1
179,password179,Nidia,Valderrama,2006-11-24,3773172674,CC,quinteroluis,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2016-06-30 16:03:00,1
180,password180,Alba,Rueda,1993-12-29,1367019910,CC,hernandezjesus,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2016-07-13 09:23:58,1
181,password181,Fredy,Castañeda,2001-11-25,9439455200,CC,sandra05,Profesor,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2016-09-18 17:31:56,1
182,password182,Joan,Salazar,1986-10-22,1432262699,CC,emolina,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2018-02-01 03:04:27,1
183,password183,Robinson,Fuentes,2000-03-03,4407084195,CC,hmunoz,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2021-01-05 07:25:49,1
184,password184,Carlos,López,1985-12-10,3535823381,CC,ospinaandres,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2018-05-01 10:34:50,1
185,password185,Enrique,Bravo,1997-02-02,4693492371,CC,parramaria,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2021-04-20 17:32:18,1
186,password186,Johan,Rodríguez,1983-06-17,5994823946,CC,david39,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2020-10-24 14:54:09,1
187,password187,Jhon,Sánchez,2003-09-11,5067565638,CC,galindojulian,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2019-12-01 17:36:10,1
188,password188,Luz,Pérez,1995-01-15,8773257829,CE,tovarleonardo,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2017-03-04 15:29:57,1
189,password189,César,Díaz,2004-02-14,3073834075,CC,pabondiego,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-11-24 14:12:40,1
190,password190,Patricia,Gómez,2004-12-04,1140201936,CE,elenaayala,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2023-02-19 22:55:02,1
191,password191,Yenny,Rodríguez,1998-12-06,9207525061,CC,carlos21,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2020-06-03 22:50:14,1
192,password192,Yaneth,Gómez,2002-10-29,6587315358,CE,thernandez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2016-12-31 22:13:29,1
193,password193,David,Sanabria,2001-05-01,2870625825,CC,pedroortega,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2020-12-02 12:03:24,1
194,password194,William,Ospina,1992-02-28,8662092231,CC,miguelcorrea,Profesor,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-12-07 23:36:16,1
195,password195,José,Arrieta,1995-08-09,4092451464,CC,patinocarlos,Profesor,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2018-03-12 17:17:43,1
196,password196,Arturo,Vera,1986-09-19,1996628878,CC,riosyeimy,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2020-05-03 17:05:45,1
197,password197,María,Rincón,2000-11-18,4372905558,CC,marcela88,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2019-06-11 22:48:08,1
198,password198,Ferney,Serrano,2004-10-23,1525985627,CC,elmer26,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2020-12-09 16:07:02,1
199,password199,Eugenia,Hernández,1997-05-26,4943528297,CC,manuel32,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2022-08-01 15:12:56,1
200,password200,David,Betancur,1983-11-10,8190964322,CC,luis60,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2021-09-16 04:24:37,1
201,password201,Adela,Castaño,2000-03-12,2038879014,CC,castroalejandro,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2016-07-08 00:38:00,1
202,password202,Sandra,Pérez,1990-08-15,9721865800,CC,josecamargo,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2022-05-14 10:49:42,1
203,password203,Andrés,Castro,1986-01-17,5223097294,CC,gabrielamarquez,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2021-09-05 21:47:10,1
204,password204,Wilson,Ruiz,2001-11-22,6852286886,CC,ldominguez,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2020-04-20 23:35:12,1
205,password205,Javier,Vargas,1983-04-16,4732272143,CC,pedrohurtado,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2021-05-06 13:46:02,1
206,password206,José,Gómez,1987-07-25,3021098737,CC,vargascarmen,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2017-02-17 03:14:21,1
207,password207,Alexandra,Peña,1986-04-25,3569911746,CC,tsilva,Profesor,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2019-04-30 00:06:00,1
208,password208,Fabián,Suárez,1995-09-06,3125375198,CC,ninojavier,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2018-03-06 19:21:37,1
209,password209,Katherine,Gutiérrez,1994-07-18,3895087746,CC,rmendez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2019-09-10 21:41:38,1
210,password210,Rodrigo,Daza,2001-05-19,7960089640,CC,dazahugo,Profesor,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2022-03-03 19:53:02,1
211,password211,Martha,Jaimes,2002-05-05,7091935950,CE,dordonez,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2022-07-01 06:34:00,1
212,password212,Luis,Suárez,2000-04-25,1809923121,CC,perezflor,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2016-10-28 11:48:38,1
213,password213,Omar,Rosero,2003-12-31,3975906894,CC,irene08,Profesor,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-06-22 16:31:05,1
214,password214,Patricia,Caro,2002-03-09,9923515026,CC,dpaez,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2018-07-11 15:01:05,1
215,password215,Anderson,Toro,1998-03-10,9450374805,CE,salgadodaniel,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2017-12-02 01:12:58,1
216,password216,David,Gaitán,2003-07-17,9673450610,CC,luisgarcia,Profesor,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-06-08 10:15:43,1
217,password217,Gladis,Romero,1983-11-19,3160267850,CC,augusto58,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2022-01-16 10:15:29,1
218,password218,Alexandra,Moreno,1984-06-07,5016329332,CC,anamurcia,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2016-09-05 00:38:57,1
219,password219,Leydi,Santos,2007-01-01,1420942589,CC,manuel05,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2016-06-18 09:35:26,1
220,password220,Claudia,Hernández,1987-11-28,7237465335,CC,adriana20,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-10-01 09:57:54,1
221,password221,Martha,Sierra,1983-03-22,7968294900,CC,lalvarez,Profesor,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2017-08-01 15:27:53,1
222,password222,Néstor,Blanco,2004-05-16,4700489409,CC,hlopez,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2016-09-01 22:49:25,1
223,password223,Blanca,Díaz,1998-03-31,9699681985,CC,aperez,Profesor,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2017-02-03 16:53:50,1
224,password224,Emilia,Loaiza,2004-11-02,7079075472,CC,rodrigorodriguez,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2020-02-15 03:06:48,1
225,password225,Ángela,Pérez,1993-01-02,4876495167,CC,eerazo,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2020-10-06 10:42:53,1
226,password226,Elsa,Bonilla,1991-09-05,9889907524,CC,juangil,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2019-08-02 17:34:03,1
227,password227,María,Núñez,2006-06-30,4496656570,CC,david35,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2016-06-25 05:07:13,1
228,password228,Mirian,Álvarez,1996-08-11,4108653237,CC,jairo24,Profesor,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2018-09-13 22:09:43,1
229,password229,José,Espinosa,2001-02-13,1847690571,CC,salazarestella,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2021-07-24 18:26:30,1
230,password230,Augusto,Vargas,1996-06-05,7827530291,CE,hlozano,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2019-04-20 21:50:41,1
231,password231,Walter,Hurtado,1987-12-09,1429691296,CE,castillokaren,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2020-07-27 21:40:36,1
232,password232,Sandra,Gallego,1998-10-07,2965349894,CC,alexisgomez,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2017-12-11 08:24:38,1
233,password233,Iván,Henao,1998-02-12,4288591693,CC,hoyosalcides,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2019-06-29 04:15:51,1
234,password234,Carlos,Valencia,1987-03-25,9472844367,CC,wguerra,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2020-05-21 15:53:44,1
235,password235,Maricela,Durán,1988-08-11,1546063797,CC,gustavogomez,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2016-12-28 19:18:30,1
236,password236,Joel,Vargas,2006-05-21,9408734590,CC,buitragoluis,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2022-09-30 06:17:50,1
237,password237,Libia,Mendoza,2002-12-06,3080121299,CC,octavioruiz,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2021-04-12 15:01:28,1
238,password238,Lizeth,Jaimes,1989-05-22,9967649587,CC,vardila,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2019-06-22 05:48:48,1
239,password239,Nury,Rodríguez,2001-03-09,2700602174,CC,salazarmonica,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2023-03-01 22:16:37,1
240,password240,Cecilia,Gómez,2006-05-28,9746218947,CC,ediaz,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2022-10-16 18:12:48,1
241,password241,Ligia,Palacio,1993-02-22,6009184578,CC,cuestalaura,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2017-10-22 06:26:28,1
242,password242,Pablo,Herrera,1994-10-19,7973729867,CC,nora63,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2016-08-24 23:22:20,1
243,password243,Eliecer,Delgado,2004-10-08,1448175888,CC,gomezabraham,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2017-04-06 06:53:44,1
244,password244,Eugenia,Ceballos,2004-02-17,2487505635,CC,carolinaangarita,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2020-05-02 19:08:54,1
245,password245,Maricela,Sandoval,1997-01-31,7767370858,CE,jose80,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2021-06-18 13:12:31,1
246,password246,María,Gamboa,1987-01-04,3091701285,CC,zambranokarol,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2020-11-28 06:22:32,1
247,password247,Jorge,Gutiérrez,1987-07-23,5186366001,CC,yhoyos,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2016-10-06 20:12:49,1
248,password248,Fernanda,Espitia,1988-04-17,3569267527,CC,guerrerorosa,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2017-10-01 22:29:10,1
249,password249,Jorge,Gutiérrez,2002-05-07,1987194847,CC,torresmargarita,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2021-12-11 01:04:07,1
250,password250,Liliana,Barrios,2006-09-19,4915076858,CC,dazajohan,Profesor,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2019-12-04 08:10:42,1
251,password251,Andrés,Parra,1989-05-26,7685579160,CC,augustorios,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2019-07-04 05:13:13,1
252,password252,Pablo,Ramírez,2005-08-03,8791662259,CC,jairo08,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2022-03-25 18:28:48,1
253,password253,Alexander,Vargas,1986-07-10,1612552781,CC,juanparra,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2017-07-15 22:56:58,1
254,password254,Luisa,Buitrago,2005-08-14,6342560092,CC,rhernandez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2018-09-10 07:37:17,1
255,password255,María,Cuesta,2004-04-19,9182220360,CC,paola56,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2021-08-16 08:03:46,1
256,password256,María,Cárdenas,1993-02-18,3418107693,CC,pedro85,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2023-03-12 13:40:30,1
257,password257,Enrique,Aguirre,1996-04-18,6273938871,CC,parralorena,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2021-01-02 07:29:21,1
258,password258,Camilo,Romero,1997-11-26,3075298008,CC,guzmanmelissa,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2016-10-17 03:50:03,1
259,password259,Gloria,Murillo,1995-11-14,5669977795,CE,emilio83,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2020-07-07 01:06:11,1
260,password260,Leidy,Ocampo,1990-06-04,6361600383,CC,yuliethyepes,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2016-08-30 10:30:25,1
261,password261,Jorge,Yepes,2003-09-16,9574189133,CC,zgalvis,Profesor,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2017-02-08 12:57:32,1
262,password262,Martha,Gallego,1991-07-24,2640773121,CC,maribelguevara,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2017-06-17 14:06:00,1
263,password263,Alexander,Rivera,1996-09-07,5793322640,CE,wcalderon,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2016-04-28 00:31:51,1
264,password264,Luisa,Quiroga,1997-12-05,1245631812,CC,gonzalezmarleny,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2022-09-21 23:29:24,1
265,password265,Rafael,Agudelo,1995-03-17,5071700010,CC,marlenepaz,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2022-10-19 04:50:31,1
266,password266,Diego,Pedraza,2006-07-20,9988985527,CE,erika21,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2017-12-06 07:14:56,1
267,password267,Alonso,López,2003-01-19,4236600854,CC,ovalencia,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2020-02-08 22:59:42,1
268,password268,Francisco,Hoyos,1983-12-30,3788757656,CC,doris03,Profesor,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2022-09-03 10:57:17,1
269,password269,Michel,Burgos,1986-04-20,8738863884,CC,rocioduarte,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2020-07-29 06:53:00,1
270,password270,Yéssica,Rincón,1987-10-05,3417778347,CC,brayan96,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2016-07-10 23:17:41,1
271,password271,Jhon,Martínez,1995-01-03,8548457283,CC,hernandezesther,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2017-09-23 10:33:43,1
272,password272,Alberto,Ortiz,1991-07-31,3201862495,CC,esperanzasuarez,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2023-03-16 09:16:06,1
273,password273,Patricia,Sanabria,1995-10-12,3639976269,CC,maria57,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2018-02-28 18:44:53,1
274,password274,Steven,Delgado,2005-02-08,8727258419,CC,nelcy85,Profesor,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2022-01-25 14:16:05,1
275,password275,María,Ramírez,1989-08-04,8028587241,CC,luisperez,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2020-02-17 13:00:28,1
276,password276,Rafael,Mendoza,1986-10-28,4852307135,CC,hmontoya,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2017-09-01 05:24:52,1
277,password277,María,Villa,1997-06-18,5110381840,CC,richard86,Profesor,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2017-06-12 10:28:28,1
278,password278,Janeth,Suárez,1989-12-19,8950351814,CC,francojuan,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2020-10-02 11:34:24,1
279,password279,Jessica,Rivera,1994-04-15,9775269319,CC,johan89,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2022-04-05 22:01:33,1
280,password280,Jorge,Palacio,1990-10-24,5946244009,CC,lauramartinez,Profesor,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2021-01-21 08:51:19,1
281,password281,Dairo,Arias,1991-12-05,3421396800,CE,jose90,Profesor,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2019-06-20 01:52:32,1
282,password282,Rubén,Arévalo,2003-08-11,1573720177,CC,fabio81,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2019-10-18 22:07:20,1
283,password283,Aida,Flórez,1989-02-19,9995245235,CC,david05,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2016-05-05 12:39:58,1
284,password284,Mónica,Ruiz,2001-06-06,8146538772,CC,pulidowilliam,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2018-09-13 06:52:48,1
285,password285,Jesús,Jiménez,1997-05-21,8487304080,CE,sepulvedajuan,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2021-12-17 02:13:41,1
286,password286,Freddy,Ortiz,1995-06-16,5295365474,CC,samuelmunoz,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2016-09-24 13:12:51,1
287,password287,Alberto,Cardona,2001-05-18,7772403273,CC,paradacesar,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2021-08-10 02:12:53,1
288,password288,María,González,1993-10-31,2089588370,CC,morenogladis,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2023-01-05 05:23:09,1
289,password289,Edilson,Torres,1997-03-21,7761269176,CC,marcela30,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2016-10-03 13:03:23,1
290,password290,Cristian,Patiño,1989-07-28,3841560357,CC,londonoangela,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-03-16 15:20:02,1
291,password291,Marlon,Guerrero,2006-10-04,6157952604,CC,fernando32,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2022-07-19 20:48:05,1
292,password292,Gerardo,Martínez,1999-02-02,2544075585,CC,qleon,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2017-12-16 04:23:40,1
293,password293,Fabián,Arango,1992-07-11,1039073474,CC,rodriguezmarlon,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-04-14 15:35:36,1
294,password294,Julio,Reyes,2003-08-20,8634169104,CC,angela69,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2016-04-29 23:00:55,1
295,password295,Linda,López,2003-05-03,9680871261,CC,yortiz,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2018-06-19 22:07:46,1
296,password296,Duván,Salas,2006-11-27,1033404229,CC,mariela99,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2022-06-22 13:01:09,1
297,password297,Carlos,Parada,1990-05-29,2248675743,CE,mgallego,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2022-04-27 01:37:41,1
298,password298,Constanza,Sánchez,2006-12-12,4006223866,CC,andressarmiento,Profesor,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-05-21 16:05:37,1
299,password299,Claudia,Mercado,1996-02-06,9233645694,CC,posadamaria,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2019-06-13 05:20:37,1
300,password300,José,Torres,1988-12-15,2462174689,CE,olgabarrera,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2016-11-23 09:18:17,1
301,password301,Jonathan,Álvarez,2002-03-08,9403934163,CE,romerodario,Profesor,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2023-02-06 23:30:07,1
