us_id,us_pass,us_fname,us_lname,us_bday,us_doc,us_doc_type,us_username,us_role,us_program_code,us_program_name,us_faculty_code,us_faculty_name,us_created_at,us_active
181,password181,Johnny,Gil,2005-06-08,97266932,CC,lgiraldo10,Estudiante,22,Terapia ocupacional,3,Medicina,2022-01-04 05:43:40,1
182,password182,Claudia,Peña,2001-07-03,16906656,CC,omejia13,Profesor,16,Ingenieria mecatronica,1,Ingeniería,2021-05-04 11:49:09,1
183,password183,Esteban,Castillo,1997-03-04,84332144,CC,rjimenez11,Profesor,22,Terapia ocupacional,3,Medicina,2020-05-10 03:26:09,1
184,password184,David,Acevedo,1999-08-07,30967366,CC,ruizsegundo7,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2021-03-04 20:07:10,1
185,password185,Shirley,Correa,1988-09-17,45441011,CC,bastidasalba12,Profesor,20,Medicina,3,Medicina,2021-05-24 12:49:34,1
186,password186,Manuel,Gutiérrez,1983-06-26,49910818,CC,aliriomunoz10,Profesor,14,Ingenieria industrial,1,Ingeniería,2019-07-03 06:27:59,1
187,password187,Andrés,Bermúdez,1995-03-03,42554224,CC,eduardorivera18,Estudiante,20,Medicina,3,Medicina,2020-11-16 11:03:36,1
188,password188,Marina,Ortega,1998-10-18,93139930,CC,vmendoza4,Profesor,15,Ingenieria mecanica,1,Ingeniería,2021-06-29 17:41:25,1
189,password189,Natalia,Díaz,1995-02-21,71738601,CC,sernaalejandra7,Estudiante,3,Estadistica,2,Ciencias,2018-10-28 13:10:28,1
190,password190,Fernando,Ospino,2001-11-14,38054803,CC,vvalencia0,Estudiante,3,Estadistica,2,Ciencias,2017-11-04 10:57:28,1
191,password191,Miriam,Rodríguez,1988-11-20,16069525,CC,omoreno15,Estudiante,20,Medicina,3,Medicina,2019-12-28 07:25:31,1
192,password192,Lizeth,Mosquera,1986-05-27,28780536,CC,bonillaalfredo13,Estudiante,12,Ingenieria electrica,1,Ingeniería,2020-04-29 01:38:54,1
193,password193,Pablo,Rincón,1988-11-05,95411983,CC,ramirezliliana5,Estudiante,21,Nutrición y dietetica,3,Medicina,2021-10-30 09:59:22,1
194,password194,Paola,Martínez,1999-07-10,82223782,CC,patricia1120,Estudiante,18,Fisioterapia,3,Medicina,2017-12-30 12:30:03,1
195,password195,Laura,Rojas,1996-03-11,88588141,CC,karenbarbosa12,Estudiante,12,Ingenieria electrica,1,Ingeniería,2021-12-19 15:51:06,1
196,password196,Andrea,Vargas,2004-02-18,48568833,CC,narroyo4,Estudiante,20,Medicina,3,Medicina,2018-09-02 16:08:01,1
197,password197,José,Portilla,1986-09-23,18148754,CE,gomezlilia16,Estudiante,19,Fonoaudiologia,3,Medicina,2020-04-24 09:28:35,1
198,password198,Elvis,Bermúdez,1985-04-19,40850086,CC,mariaosorio1,Estudiante,19,Fonoaudiologia,3,Medicina,2017-07-02 00:26:19,1
199,password199,Esneider,Delgado,2003-11-29,29497796,CE,qgonzalez15,Estudiante,20,Medicina,3,Medicina,2021-09-24 22:32:08,1
200,password200,Carmen,Montes,1993-11-19,65731683,CC,miguelmartinez17,Estudiante,14,Ingenieria industrial,1,Ingeniería,2016-08-15 22:56:57,1
201,password201,Manuel,Ramírez,1990-01-11,74990980,CC,guerraangela11,Estudiante,20,Medicina,3,Medicina,2023-05-26 18:53:33,1
202,password202,Henry,Suárez,1985-09-26,66812773,CC,nelson949,Profesor,14,Ingenieria industrial,1,Ingeniería,2022-07-20 14:35:24,1
203,password203,Sonia,Zapata,1987-04-19,38979109,CE,gomezjenny12,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-05-20 13:58:47,1
204,password204,Victoria,Serna,1995-11-12,67626909,CC,milton5712,Estudiante,17,Ingenieria quimica,1,Ingeniería,2016-12-30 23:20:37,1
205,password205,Diana,Moreno,2005-08-09,69357981,CC,jose205,Estudiante,17,Ingenieria quimica,1,Ingeniería,2021-02-09 20:25:16,1
206,password206,Paola,Pardo,1983-12-31,62501096,CC,jmendoza7,Estudiante,14,Ingenieria industrial,1,Ingeniería,2018-04-19 03:59:05,1
207,password207,Elena,Andrade,1998-06-17,28779486,CE,oherrera9,Estudiante,9,Ingenieria agricola,1,Ingeniería,2023-04-06 23:23:23,1
208,password208,César,Morales,2005-09-19,61324376,CC,santososcar10,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2017-03-21 18:10:14,1
209,password209,Wendy,Sánchez,1985-04-19,95448801,CC,jose681,Estudiante,10,Ingenieria civil,1,Ingeniería,2017-10-23 14:25:48,1
210,password210,Benjamín,Contreras,1995-05-09,59815292,CC,wilson165,Estudiante,14,Ingenieria industrial,1,Ingeniería,2017-07-17 15:41:46,1
211,password211,Dary,Moreno,2002-04-16,10499911,CC,vhernandez13,Estudiante,13,Ingenieria electronica,1,Ingeniería,2020-03-06 01:49:40,1
212,password212,Martha,Ávila,1991-09-24,63933385,CC,jvasquez20,Profesor,3,Estadistica,2,Ciencias,2021-01-11 19:03:19,1
213,password213,Laura,Rueda,1997-10-31,88738168,CC,salcedoelias15,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2016-06-27 13:43:42,1
214,password214,Guillermo,Rodríguez,1984-09-30,39502058,CC,eugeniarivera9,Estudiante,3,Estadistica,2,Ciencias,2018-03-14 09:42:00,1
215,password215,Luz,Miranda,2000-10-19,46420144,CC,andresgonzalez9,Profesor,18,Fisioterapia,3,Medicina,2021-10-06 17:11:37,1
216,password216,Libardo,Martínez,1984-05-14,64584318,CC,edithvargas12,Estudiante,17,Ingenieria quimica,1,Ingeniería,2019-08-31 23:16:27,1
217,password217,Wilder,Peña,1993-09-30,32256516,CC,garciadaniela6,Estudiante,19,Fonoaudiologia,3,Medicina,2022-04-29 22:35:21,1
218,password218,Hernando,Jiménez,1995-02-19,75065441,CC,grengifo10,Estudiante,3,Estadistica,2,Ciencias,2019-01-28 01:46:51,1
219,password219,Julio,Gómez,1997-04-21,74230039,CC,castellanoscristobal1,Estudiante,3,Estadistica,2,Ciencias,2020-05-28 10:51:41,1
220,password220,Manuel,Suárez,1998-07-20,87197187,CC,morenojudith12,Profesor,16,Ingenieria mecatronica,1,Ingeniería,2016-09-23 13:28:30,1
221,password221,María,Caicedo,1996-04-30,60943338,CC,francisco792,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-01-22 08:39:13,1
222,password222,Sebastián,Hernández,2001-04-14,14889837,CC,escobarnancy2,Profesor,20,Medicina,3,Medicina,2019-08-07 12:38:39,1
223,password223,Brandon,Álvarez,1992-04-26,66603325,CC,lauramoreno17,Estudiante,9,Ingenieria agricola,1,Ingeniería,2019-04-25 01:09:05,1
224,password224,Fernando,Gómez,1996-04-08,50587794,CC,williammora0,Estudiante,20,Medicina,3,Medicina,2018-04-20 16:57:36,1
225,password225,Humberto,Agudelo,2006-05-23,32781211,TI,alberto064,Estudiante,3,Estadistica,2,Ciencias,2021-07-02 13:37:22,1
226,password226,José,Rojas,1995-07-22,96476380,CC,ovallejo17,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2020-08-27 22:00:02,1
227,password227,Adela,Sánchez,1983-06-18,27137814,CC,ualvarez4,Profesor,18,Fisioterapia,3,Medicina,2023-02-26 16:51:25,1
228,password228,Adriana,Castro,2003-11-26,86944278,CC,victor634,Profesor,12,Ingenieria electrica,1,Ingeniería,2016-11-19 14:16:51,1
229,password229,Hernando,Cano,2003-03-23,72418274,CC,edith0018,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-07-16 01:51:30,1
230,password230,Anderson,Montoya,2005-04-12,66469276,CC,angelica412,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-02-12 10:40:10,1
231,password231,Edgar,Prieto,2004-09-13,55329226,CC,teresamartinez1,Profesor,21,Nutrición y dietetica,3,Medicina,2017-08-25 01:06:07,1
232,password232,Fernando,Ávila,1984-06-10,99634787,CC,ttorres12,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2019-11-21 01:29:30,1
233,password233,Alexander,Toro,1986-10-23,48526925,CC,tpinto11,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2020-11-08 20:12:55,1
234,password234,Martín,Sanabria,1984-01-03,36872601,CC,carlosnino13,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2018-06-28 22:49:00,1
235,password235,Marcela,Marín,1998-09-16,40523093,CE,mariavelasquez14,Estudiante,21,Nutrición y dietetica,3,Medicina,2017-11-05 14:49:58,1
236,password236,Ruth,García,1991-11-16,86390650,CC,omesa4,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2019-04-30 11:14:40,1
237,password237,Estiven,García,2000-03-27,11559886,CC,ortizmaria8,Profesor,13,Ingenieria electronica,1,Ingeniería,2021-09-28 15:47:37,1
238,password238,Lina,Vásquez,1992-07-02,40270817,CC,tatiana256,Estudiante,21,Nutrición y dietetica,3,Medicina,2019-05-27 12:25:24,1
239,password239,Germán,Medina,1986-03-12,63083718,CC,gonzalezmaria3,Profesor,13,Ingenieria electronica,1,Ingeniería,2023-05-08 05:47:51,1
240,password240,Yuly,Bernal,1997-11-13,68289049,CC,andres8812,Estudiante,12,Ingenieria electrica,1,Ingeniería,2017-06-21 21:45:10,1
241,password241,Mayerly,Orozco,2003-12-21,36508614,CC,manuelhernandez2,Estudiante,22,Terapia ocupacional,3,Medicina,2019-09-04 19:29:48,1
242,password242,Luz,Obando,1999-01-01,19581393,CC,csuarez13,Estudiante,10,Ingenieria civil,1,Ingeniería,2022-02-24 00:54:16,1
243,password243,Claudia,Torres,1984-07-29,50372780,CC,alexandersalazar17,Estudiante,14,Ingenieria industrial,1,Ingeniería,2022-07-12 03:27:23,1
244,password244,Diana,Martínez,1983-12-08,73043476,CE,frodriguez12,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2019-11-01 16:11:20,1
245,password245,Dairo,Ramos,1994-04-13,45107582,CC,torreseduardo3,Estudiante,19,Fonoaudiologia,3,Medicina,2019-07-02 11:20:54,1
246,password246,Alfonso,Salamanca,1990-03-08,89852787,CC,diana998,Estudiante,21,Nutrición y dietetica,3,Medicina,2021-09-01 13:41:16,1
247,password247,Ferney,Betancur,1984-02-18,17664138,CC,ruben341,Estudiante,18,Fisioterapia,3,Medicina,2017-02-04 14:07:15,1
248,password248,Luis,Duarte,1992-02-20,52645323,CC,eduardo5216,Estudiante,3,Estadistica,2,Ciencias,2021-06-09 17:20:36,1
249,password249,Estella,Martínez,1992-11-24,26639548,CC,afernandez1,Profesor,10,Ingenieria civil,1,Ingeniería,2022-02-28 22:54:32,1
250,password250,Yury,Sánchez,2004-07-09,14935697,CC,fernando8816,Profesor,20,Medicina,3,Medicina,2018-04-20 02:48:41,1
251,password251,Mario,Martínez,1987-03-23,91788838,CC,calderonandres1,Profesor,14,Ingenieria industrial,1,Ingeniería,2017-07-20 01:39:17,1
252,password252,Carlos,Sanabria,2002-10-14,57510468,CC,jacosta20,Estudiante,20,Medicina,3,Medicina,2020-10-27 12:37:35,1
253,password253,Marcela,León,1991-05-17,99320585,CC,olga550,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2018-10-28 03:48:40,1
254,password254,Olga,Morales,1985-06-24,48618334,CE,elizabeth967,Estudiante,18,Fisioterapia,3,Medicina,2022-01-06 02:15:26,1
255,password255,Alejandra,Chávez,2001-11-05,16240908,CC,xcardona18,Estudiante,10,Ingenieria civil,1,Ingeniería,2023-04-24 19:10:25,1
256,password256,Samuel,Granados,1996-03-29,34175706,CC,maritzacardona11,Estudiante,22,Terapia ocupacional,3,Medicina,2020-10-05 03:48:05,1
257,password257,Javier,Jaimes,1993-01-04,43262779,CC,sonia467,Estudiante,18,Fisioterapia,3,Medicina,2023-04-13 21:15:57,1
258,password258,Isaac,Moreno,1997-10-08,15546245,CC,arrietacristhian15,Profesor,13,Ingenieria electronica,1,Ingeniería,2017-11-03 13:37:39,1
259,password259,Esther,Arias,2003-03-10,27036259,CC,arley026,Estudiante,21,Nutrición y dietetica,3,Medicina,2017-09-14 20:09:35,1
260,password260,Claudia,Rodríguez,2002-04-04,49330192,CC,perezjulio16,Estudiante,21,Nutrición y dietetica,3,Medicina,2019-12-25 22:55:23,1
261,password261,Daniela,Martínez,1993-01-05,12454005,CC,orlandomosquera8,Profesor,19,Fonoaudiologia,3,Medicina,2022-05-15 08:19:24,1
262,password262,Blanca,Giraldo,1991-10-16,90024304,CC,juancruz11,Estudiante,3,Estadistica,2,Ciencias,2018-03-10 19:06:44,1
263,password263,Jairo,Páez,1996-12-27,49550707,CC,ana233,Estudiante,3,Estadistica,2,Ciencias,2019-07-08 03:00:23,1
264,password264,Antonio,Londoño,1987-07-10,61132283,CC,mariacuesta10,Estudiante,20,Medicina,3,Medicina,2022-11-27 23:41:59,1
265,password265,María,Jiménez,1990-02-02,73252831,CC,miguelangulo12,Estudiante,10,Ingenieria civil,1,Ingeniería,2018-06-28 19:30:43,1
266,password266,Mauricio,Rojas,2001-12-13,14352356,CC,angelicaguzman10,Profesor,20,Medicina,3,Medicina,2020-11-22 14:23:55,1
267,password267,Luis,Gómez,1985-10-13,39781193,CC,castellanosjose0,Estudiante,10,Ingenieria civil,1,Ingeniería,2021-11-27 11:19:41,1
268,password268,Andrea,Jiménez,1999-12-17,67724722,CC,irmaestrada4,Estudiante,13,Ingenieria electronica,1,Ingeniería,2020-03-04 08:21:06,1
269,password269,Yineth,Contreras,2006-07-21,22745751,TI,herreraesperanza5,Estudiante,14,Ingenieria industrial,1,Ingeniería,2020-09-02 02:58:44,1
270,password270,José,Mejía,2001-12-24,59682724,CC,campo3517,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2022-05-14 14:19:30,1
271,password271,Dora,Hurtado,1985-12-26,77485082,CC,esther2110,Profesor,9,Ingenieria agricola,1,Ingeniería,2018-11-04 19:32:34,1
272,password272,Miguel,Mena,2000-02-23,23260173,CC,maria846,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2018-10-09 15:35:49,1
273,password273,Juan,Mantilla,2003-08-19,18123947,CC,luzroa5,Estudiante,21,Nutrición y dietetica,3,Medicina,2022-08-29 13:41:55,1
274,password274,Johanna,Correa,2007-05-30,20923700,TI,xhernandez14,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2021-08-06 09:33:10,1
275,password275,Maritza,Salazar,1987-11-29,21518613,CE,rosario1719,Profesor,15,Ingenieria mecanica,1,Ingeniería,2021-06-13 03:31:30,1
276,password276,Alberto,González,1996-04-27,86743997,CE,david3420,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2022-03-25 21:11:45,1
277,password277,Bryan,López,1991-12-18,43576186,CC,morenovalentina9,Profesor,10,Ingenieria civil,1,Ingeniería,2022-02-08 22:40:53,1
278,password278,Fernando,Rodríguez,1995-05-14,16019219,CC,mariaospina10,Estudiante,9,Ingenieria agricola,1,Ingeniería,2020-06-11 20:59:29,1
279,password279,Alexandra,Contreras,1990-12-04,92738128,CC,gomezluisa9,Profesor,17,Ingenieria quimica,1,Ingeniería,2017-09-30 15:23:27,1
280,password280,Ricardo,Hernández,2002-03-10,82393952,CC,lopezjulio19,Estudiante,21,Nutrición y dietetica,3,Medicina,2021-06-06 12:54:31,1
281,password281,Alba,Espitia,2001-08-12,27597209,CC,leonor2417,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2021-07-02 15:35:39,1
282,password282,Dolores,Ortega,1987-07-17,99800877,CC,sandra7110,Estudiante,21,Nutrición y dietetica,3,Medicina,2023-05-12 12:46:28,1
283,password283,Moisés,Ramírez,2006-06-26,56414902,TI,antonioramirez3,Estudiante,22,Terapia ocupacional,3,Medicina,2016-09-10 14:51:05,1
284,password284,Milena,Sierra,2001-11-20,71493705,CC,perezfrancisco4,Profesor,13,Ingenieria electronica,1,Ingeniería,2019-01-24 23:58:15,1
285,password285,Yesid,Díaz,1990-11-15,93082697,CC,maria8817,Profesor,22,Terapia ocupacional,3,Medicina,2021-10-19 09:19:05,1
286,password286,Vanessa,Lozano,1992-07-09,88715964,CC,manuel7919,Estudiante,3,Estadistica,2,Ciencias,2019-11-30 13:01:56,1
287,password287,Socorro,Pinto,2004-05-17,96035334,CC,yolima7615,Profesor,14,Ingenieria industrial,1,Ingeniería,2022-06-12 14:52:39,1
288,password288,María,Cardona,2006-01-20,19903638,TI,rosalbaarango20,Estudiante,12,Ingenieria electrica,1,Ingeniería,2020-03-23 03:13:36,1
289,password289,Daniela,Rodríguez,2000-07-20,87648553,CE,cgiraldo3,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-02-25 22:27:51,1
290,password290,Jimmy,Muñoz,1989-06-22,81765555,CC,garciajulio9,Profesor,17,Ingenieria quimica,1,Ingeniería,2016-12-05 16:06:48,1
291,password291,Andrea,Pérez,2006-03-16,78612762,TI,amparo4517,Estudiante,17,Ingenieria quimica,1,Ingeniería,2020-02-13 20:57:00,1
292,password292,Helena,Parra,1987-07-09,93643098,CC,iduran3,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-05-26 10:01:07,1
293,password293,Estela,Díaz,2003-12-16,31042961,CC,andressolano10,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2016-11-27 05:05:59,1
294,password294,Yury,Pineda,1988-02-12,58241443,CC,ingridmontes5,Profesor,18,Fisioterapia,3,Medicina,2023-04-06 17:12:35,1
295,password295,Norbey,Guzmán,2007-03-07,36800593,TI,silviorivera14,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2020-05-12 19:59:06,1
296,password296,Ferney,Londoño,1985-05-23,54608132,CC,alvarorodriguez15,Estudiante,20,Medicina,3,Medicina,2019-03-03 06:29:18,1
297,password297,Leider,Caballero,1985-08-23,11047928,CC,velandiajaneth7,Estudiante,12,Ingenieria electrica,1,Ingeniería,2020-12-31 02:07:06,1
298,password298,Adriana,Morales,2003-07-24,26939153,CC,elena1313,Estudiante,13,Ingenieria electronica,1,Ingeniería,2017-11-04 00:56:02,1
299,password299,Nelly,Martínez,2002-04-18,63440315,CC,patriciavilla1,Estudiante,18,Fisioterapia,3,Medicina,2021-07-08 21:08:34,1
300,password300,Diego,Flórez,1989-01-09,42498593,CC,patricia7819,Estudiante,14,Ingenieria industrial,1,Ingeniería,2020-09-23 22:52:01,1
301,password301,Leidy,Pabón,2005-01-30,19686913,CC,velasquezolga0,Estudiante,21,Nutrición y dietetica,3,Medicina,2018-02-10 18:25:55,1
302,password302,Marcela,López,2002-08-27,66076837,CC,hernandezernesto2,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2019-06-08 18:40:08,1
303,password303,Alexandra,López,1987-10-14,85937561,CC,jesus5913,Estudiante,10,Ingenieria civil,1,Ingeniería,2022-11-21 03:14:14,1
304,password304,Margarita,Murillo,1984-05-31,16837430,CC,willian977,Estudiante,14,Ingenieria industrial,1,Ingeniería,2017-04-10 12:48:39,1
305,password305,Henry,Castillo,1999-10-04,66154122,CC,diazcarolina5,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2016-08-05 17:16:54,1
306,password306,Victoria,Hernández,1986-07-16,58041357,CC,dary9314,Estudiante,19,Fonoaudiologia,3,Medicina,2018-03-24 03:09:29,1
307,password307,Jorge,González,1985-03-27,11828069,CC,cnavarro0,Estudiante,14,Ingenieria industrial,1,Ingeniería,2019-03-28 15:12:43,1
308,password308,Armando,Murcia,2004-01-11,87133999,CC,medinajesus10,Profesor,10,Ingenieria civil,1,Ingeniería,2021-04-26 10:43:56,1
309,password309,Milena,Giraldo,2001-07-15,43378906,CC,esperanza1712,Estudiante,9,Ingenieria agricola,1,Ingeniería,2017-05-27 17:49:59,1
310,password310,Tania,Vargas,1997-01-11,11747565,CC,mperez17,Estudiante,9,Ingenieria agricola,1,Ingeniería,2016-06-22 00:47:57,1
311,password311,Alberto,Morales,1993-01-23,48375277,CC,renteriarocio20,Profesor,9,Ingenieria agricola,1,Ingeniería,2017-01-11 15:24:54,1
312,password312,José,Melo,2004-05-04,21594909,CE,cruzleon16,Profesor,9,Ingenieria agricola,1,Ingeniería,2018-08-02 00:06:43,1
313,password313,María,Delgado,1992-08-03,45379190,CE,uvalencia11,Estudiante,3,Estadistica,2,Ciencias,2019-02-09 13:18:54,1
314,password314,Inés,Mejía,1993-02-19,18011382,CC,pmoreno1,Estudiante,9,Ingenieria agricola,1,Ingeniería,2017-08-20 21:00:26,1
315,password315,Andrés,Ortiz,1993-08-23,58954452,CC,martinezmaria11,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2019-07-28 05:07:34,1
316,password316,Viviana,Barrera,1993-08-01,28659179,CC,willian347,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2019-06-05 11:10:29,1
317,password317,Ángela,Durán,1985-10-28,13463830,CC,carvajaldario17,Estudiante,13,Ingenieria electronica,1,Ingeniería,2020-12-10 07:40:30,1
318,password318,Luz,Montenegro,1997-03-31,18011908,CE,bceballos12,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2018-05-12 10:19:35,1
319,password319,Liliana,Hernández,1991-02-18,17445191,CC,soniacardona13,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2020-09-09 03:09:31,1
320,password320,José,Moreno,1999-08-26,39618020,CC,dperez12,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2019-11-27 20:14:53,1
321,password321,Orlando,Daza,1986-02-09,85672297,CC,olga9618,Profesor,14,Ingenieria industrial,1,Ingeniería,2021-08-16 14:52:43,1
322,password322,Arturo,Parra,2004-05-28,14391517,CC,herrerajesus6,Profesor,18,Fisioterapia,3,Medicina,2017-01-31 09:25:12,1
323,password323,Viviana,Calderón,1987-08-09,28299342,CC,mezaeva1,Estudiante,20,Medicina,3,Medicina,2017-09-20 08:56:18,1
324,password324,Gloria,Muñoz,1985-11-01,73572662,CC,ignaciorodriguez18,Profesor,13,Ingenieria electronica,1,Ingeniería,2020-04-25 19:36:57,1
325,password325,Germán,Martínez,2007-02-13,73012207,TI,jose231,Estudiante,22,Terapia ocupacional,3,Medicina,2023-03-28 11:02:08,1
326,password326,Alfredo,Giraldo,1990-07-16,78452395,CC,francofernanda20,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-02-12 08:59:04,1
327,password327,Camila,Ramírez,1998-10-06,48665058,CC,paola074,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2020-09-20 12:49:47,1
328,password328,Andrea,Palacios,1996-11-01,54520901,CC,esneider8314,Profesor,10,Ingenieria civil,1,Ingeniería,2019-04-26 03:37:55,1
329,password329,Teresa,Alzate,1992-08-22,84193650,CC,diego5710,Profesor,13,Ingenieria electronica,1,Ingeniería,2018-03-28 20:32:00,1
330,password330,Armando,Velandia,1997-06-19,60768644,CC,carlosgarcia6,Estudiante,18,Fisioterapia,3,Medicina,2022-06-20 00:49:47,1
331,password331,Johan,Morales,2002-06-15,26666266,CC,ypabon3,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2018-10-12 07:27:09,1
332,password332,Blanca,Córdoba,2001-10-15,12969221,CC,canoirene11,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2016-09-11 12:34:24,1
333,password333,Luis,Muñoz,2003-12-02,37902380,CE,adrianasepulveda2,Estudiante,3,Estadistica,2,Ciencias,2022-09-14 12:58:47,1
334,password334,Virginia,Quintero,2004-10-13,19650219,CC,molinadamian13,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2018-06-26 17:16:09,1
335,password335,Liliana,Bernal,1989-03-24,66797137,CC,londonodora15,Profesor,19,Fonoaudiologia,3,Medicina,2016-07-20 23:11:27,1
336,password336,Álvaro,Hernández,1988-08-30,78090802,CE,david4719,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2023-05-16 16:01:01,1
337,password337,Johana,Moreno,1999-05-02,23252704,CC,upardo3,Estudiante,19,Fonoaudiologia,3,Medicina,2018-04-09 07:28:46,1
338,password338,Carlos,Mercado,1991-05-20,26394218,CC,ruedajhon0,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2018-02-15 21:58:58,1
